Year,Title,Title Name,Average_Depth,Max_Depth,Average_Breadth,Max_Breadth,Num_Leaf_Nodes,Average_Branching_Factor,Variance_Branching_Factor,Number_of_Nodes,Group
2021,46,Shipping,4.965708687132593,9,918.6,2871,6519,3.443944506936633,8.51007487955969,9186,Economy
2022,46,Shipping,4.991714995857498,9,965.6,3025,6851,3.442067736185383,8.442009271704746,9656,Economy
2023,46,Shipping,4.99989749897499,9,975.6,3055,6918,3.4372797744890766,8.401104933002433,9756,Economy
1994,47,Telecommunications,5.465084745762712,10,268.1818181818182,851,2159,3.728192161820481,9.788320246259564,2950,Economy
1995,47,Telecommunications,5.4649033570701935,10,268.09090909090907,851,2158,3.72692793931732,9.79395250934596,2949,Economy
1996,47,Telecommunications,5.728981457962916,10,357.90909090909093,1159,2877,3.7132075471698114,10.62907084371669,3937,Economy
1997,47,Telecommunications,5.7372607506835696,10,365.7272727272728,1191,2938,3.706912442396313,10.75280936099702,4023,Economy
1998,47,Telecommunications,5.742751842751843,10,370.0,1215,2971,3.7024567788899,10.704006703091292,4070,Economy
1999,47,Telecommunications,5.771381578947368,10,386.9090909090909,1282,3104,3.693576388888889,10.65697262610916,4256,Economy
2000,47,Telecommunications,5.73541932737335,10,427.09090909090907,1403,3414,3.65809968847352,10.59104810221171,4698,Economy
2001,47,Telecommunications,5.73927885641135,10,426.09090909090907,1401,3406,3.65807962529274,10.579421448772909,4687,Economy
2002,47,Telecommunications,5.738458324629204,10,435.1818181818182,1419,3476,3.650648360030511,10.544620098317177,4787,Economy
2003,47,Telecommunications,5.738458324629204,10,435.1818181818182,1419,3476,3.650648360030511,10.544620098317177,4787,Economy
2004,47,Telecommunications,5.76807881773399,10,461.3636363636364,1529,3682,3.642498205312276,10.393369781941972,5075,Economy
2005,47,Telecommunications,5.78889542868354,10,463.3636363636364,1541,3694,3.632216678545973,10.353687673648768,5097,Economy
2006,47,Telecommunications,5.762940157783336,10,472.45454545454544,1551,3765,3.628491620111732,10.280975937080443,5197,Economy
2007,47,Telecommunications,5.762940157783336,10,472.45454545454544,1551,3765,3.628491620111732,10.280975937080443,5197,Economy
2008,47,Telecommunications,5.725824587706147,10,485.09090909090907,1571,3868,3.634196185286104,10.23744097513547,5336,Economy
2009,47,Telecommunications,5.704848260547743,10,491.27272727272725,1575,3921,3.643290627107215,10.213284384180584,5404,Economy
2010,47,Telecommunications,5.699911268855368,10,512.2727272727273,1636,4076,3.613855035279025,10.71939751843329,5635,Economy
2011,47,Telecommunications,5.699911268855368,10,512.2727272727273,1636,4076,3.613855035279025,10.71939751843329,5635,Economy
2012,47,Telecommunications,5.641205873164636,10,582.0,1829,4603,3.5580878265703166,10.6535185225812,6402,Economy
2013,47,Telecommunications,5.641205873164636,10,582.0,1829,4603,3.5580878265703166,10.6535185225812,6402,Economy
2014,47,Telecommunications,5.642735042735043,10,585.0,1845,4625,3.554696132596685,10.698942034736584,6435,Economy
2015,47,Telecommunications,5.643687064291247,10,586.8181818181819,1855,4639,3.553964757709251,10.711845514176572,6455,Economy
2016,47,Telecommunications,5.696901589340183,10,566.2727272727273,1835,4489,3.579310344827586,10.965548949663,6229,Economy
2017,47,Telecommunications,5.696634615384616,10,567.2727272727273,1842,4497,3.5794606999426275,10.953955647193023,6240,Economy
2018,47,Telecommunications,5.018347209374037,8,720.6666666666666,2327,4666,3.5631868131868134,14.498754679385712,6486,Economy
2019,47,Telecommunications,5.027459263729632,8,736.4444444444445,2382,4767,3.5609887157442235,14.513878442107965,6628,Economy
2020,47,Telecommunications,5.589462278206691,10,671.1818181818181,2106,5282,3.5135649690623514,10.381182007797593,7383,Economy
2021,47,Telecommunications,5.61369926199262,10,788.3636363636364,2543,6206,3.516220600162206,10.253792042170469,8672,Economy
2022,47,Telecommunications,5.619742587910825,10,791.0909090909091,2545,6223,3.509883017345704,10.185360171873636,8702,Economy
2023,47,Telecommunications,5.618719098539726,10,790.6363636363636,2544,6219,3.5092816787732044,10.187766957783424,8697,Economy
1994,48,Territories and Insular Possessions,3.892148403796376,7,144.875,381,864,3.925423728813559,21.96731973570815,1159,National Defense
1995,48,Territories and Insular Possessions,3.892148403796376,7,144.875,381,864,3.925423728813559,21.96731973570815,1159,National Defense
1996,48,Territories and Insular Possessions,3.897678417884781,7,145.375,383,866,3.9124579124579126,21.406477797050133,1163,National Defense
1997,48,Territories and Insular Possessions,3.897766323024055,7,145.5,384,867,3.915824915824916,21.40368896597854,1164,National Defense
1998,48,Territories and Insular Possessions,3.9033361847733103,7,146.125,385,870,3.9063545150501673,21.28220042281401,1169,National Defense
1999,48,Territories and Insular Possessions,3.904191616766467,7,146.125,384,870,3.9063545150501673,21.28220042281401,1169,National Defense
2000,48,Territories and Insular Possessions,3.900343642611684,7,145.5,383,866,3.902684563758389,21.26234178640588,1164,National Defense
2001,48,Territories and Insular Possessions,3.900343642611684,7,145.5,383,866,3.902684563758389,21.26234178640588,1164,National Defense
2002,48,Territories and Insular Possessions,3.9012875536480687,7,145.625,383,867,3.906040268456376,21.25291653529134,1165,National Defense
2003,48,Territories and Insular Possessions,4.140449438202247,8,158.22222222222223,436,1052,3.825268817204301,19.07968406752236,1424,National Defense
2004,48,Territories and Insular Possessions,4.147916666666666,8,160.0,439,1065,3.8373333333333335,18.95753955555574,1440,National Defense
2005,48,Territories and Insular Possessions,4.168918918918919,8,164.44444444444446,451,1093,3.821705426356589,18.466919055345308,1480,National Defense
2006,48,Territories and Insular Possessions,4.170385395537525,8,164.33333333333334,451,1092,3.819121447028424,18.4427351454573,1479,National Defense
2007,48,Territories and Insular Possessions,4.174355495251017,8,163.77777777777777,451,1087,3.806201550387597,16.900426657051845,1474,National Defense
2008,48,Territories and Insular Possessions,4.227016885553471,8,177.66666666666666,481,1176,3.7777777777777777,16.13974257945874,1599,National Defense
2009,48,Territories and Insular Possessions,4.226533166458073,8,177.55555555555554,481,1175,3.775413711583924,16.145778493145457,1598,National Defense
2010,48,Territories and Insular Possessions,4.226533166458073,8,177.55555555555554,481,1175,3.775413711583924,16.145778493145457,1598,National Defense
2011,48,Territories and Insular Possessions,4.226533166458073,8,177.55555555555554,481,1175,3.775413711583924,16.145778493145457,1598,National Defense
2012,48,Territories and Insular Possessions,4.237710018668326,8,178.55555555555554,481,1181,3.769953051643193,16.087923471974328,1607,National Defense
2013,48,Territories and Insular Possessions,4.237710018668326,8,178.55555555555554,481,1181,3.769953051643193,16.087923471974328,1607,National Defense
2014,48,Territories and Insular Possessions,4.220234423195558,8,180.11111111111111,492,1193,3.785046728971962,16.075290418377204,1621,National Defense
2015,48,Territories and Insular Possessions,4.220234423195558,8,180.11111111111111,492,1193,3.785046728971962,16.075290418377204,1621,National Defense
2016,48,Territories and Insular Possessions,4.413114754098361,8,271.1111111111111,751,1789,3.7465437788018434,13.955729221969708,2440,National Defense
2017,48,Territories and Insular Possessions,4.417245606865549,8,271.8888888888889,753,1793,3.740061162079511,13.901850760785155,2447,National Defense
2018,48,Territories and Insular Possessions,4.44888178913738,8,278.22222222222223,770,1833,3.730253353204173,13.839308281564875,2504,National Defense
2019,48,Territories and Insular Possessions,4.463087248322148,8,281.44444444444446,781,1856,3.740029542097489,13.932415361018183,2533,National Defense
2020,48,Territories and Insular Possessions,4.463087248322148,8,281.44444444444446,781,1856,3.740029542097489,13.932415361018183,2533,National Defense
2021,48,Territories and Insular Possessions,4.463087248322148,8,281.44444444444446,781,1856,3.740029542097489,13.932415361018183,2533,National Defense
2022,48,Territories and Insular Possessions,4.473088923556943,8,284.8888888888889,793,1877,3.7307132459970886,13.80375829768459,2564,National Defense
2023,48,Territories and Insular Possessions,4.500574052812858,8,290.3333333333333,806,1911,3.7207977207977208,13.537430702672903,2613,National Defense
1994,49,Transportation,5.177927755195951,9,1303.9,4733,9316,3.502014504431909,7.887922345210279,13039,Economy
1995,49,Transportation,5.051875564310925,9,1218.3,4557,8726,3.5238646225050623,7.951484283668789,12183,Economy
1996,49,Transportation,5.077327268449533,9,1275.1,4733,9148,3.5387177352206494,8.122494830957086,12751,Economy
1997,49,Transportation,5.0822381364602185,9,1270.7,4681,9122,3.5442119944211994,8.188352133580473,12707,Economy
1998,49,Transportation,5.0989711302211305,9,1302.4,4776,9357,3.5514044177802018,8.202088973888412,13024,Economy
1999,49,Transportation,5.099923664122137,9,1310.0,4806,9412,3.5517895878524945,8.242437144447365,13100,Economy
2000,49,Transportation,5.149061282323769,9,1411.5,5083,10161,3.569549822964087,8.376169397745539,14115,Economy
2001,49,Transportation,5.155778546712803,9,1445.0,5223,10415,3.58091697645601,8.54878081962531,14450,Economy
2002,49,Transportation,5.167964254282039,9,1477.1,5302,10649,3.5832120329936923,8.582231507201344,14771,Economy
2003,49,Transportation,5.18136167992696,9,1533.4,5491,11087,3.610313162232164,9.047814524016283,15334,Economy
2004,49,Transportation,5.19112913608858,9,1553.4,5532,11242,3.6190587138863,9.115601350700215,15534,Economy
2005,49,Transportation,5.240057327122895,9,1674.6,5863,12118,3.61819360414866,9.01563269199057,16746,Economy
2006,49,Transportation,5.238441958207542,9,1689.3,5912,12230,3.622560583315462,9.058054176846449,16893,Economy
2007,49,Transportation,5.247104022352873,9,1717.9,5998,12442,3.6263457884737176,9.077608622671676,17179,Economy
2008,49,Transportation,5.251795778539065,9,1809.8,6333,13133,3.6449144008056393,9.194961548564413,18098,Economy
2009,49,Transportation,5.251697675702534,9,1811.3,6337,13146,3.6464666800885848,9.199757497530376,18113,Economy
2010,49,Transportation,5.268745443329034,9,1783.1,6195,12936,3.642492339121553,9.163301653414829,17831,Economy
2011,49,Transportation,5.268391990629706,9,1792.9,6236,13008,3.643161958951433,9.196381304596486,17929,Economy
2012,49,Transportation,5.306172710123664,9,1908.4,6602,13775,3.594462233942362,9.090577733976213,19084,Economy
2013,49,Transportation,5.310089639357932,9,1918.8,6623,13851,3.5950908750234216,9.093871347372446,19188,Economy
2014,49,Transportation,5.312058212058212,9,1924.0,6628,13887,3.594059405940594,9.097495066151463,19240,Economy
2015,49,Transportation,5.357569102974173,9,2094.7,7097,15133,3.602683178534572,9.04475372246495,20947,Economy
2016,49,Transportation,5.354557991345285,9,2102.9,7143,15179,3.5945299145299145,8.954226488421103,21029,Economy
2017,49,Transportation,5.355073152194566,9,2105.2,7149,15196,3.5947745901639343,8.968476793451954,21052,Economy
2018,49,Transportation,5.375683807439825,9,2193.6,7358,15819,3.5859081248978257,8.935770031121283,21936,Economy
2019,49,Transportation,5.377032751787911,9,2195.3,7360,15831,3.585756288794512,8.93163638490459,21953,Economy
2020,49,Transportation,5.38257154301482,9,2246.9,7516,16173,3.56861499364676,8.912064536649526,22469,Economy
2021,49,Transportation,5.416137953473239,9,2458.8,8165,17711,3.5752508361204014,8.928356506080032,24588,Economy
2022,49,Transportation,5.416673427991887,9,2465.0,8184,17749,3.5718011882335894,8.921847922219843,24650,Economy
2023,49,Transportation,5.416717362209514,9,2465.7,8187,17755,3.57229788467111,8.927183911265953,24657,Economy
1994,50,War and National Defense,4.656786271450858,8,284.8888888888889,687,1822,3.454177897574124,8.229032410401073,2564,National Defense
1995,50,War and National Defense,4.652529182879378,8,285.55555555555554,687,1827,3.4576043068640647,8.234743655001774,2570,National Defense
1996,50,War and National Defense,4.66421650517875,8,332.55555555555554,822,2128,3.4589595375722544,8.657564235356904,2993,National Defense
1997,50,War and National Defense,4.675779993567064,8,345.44444444444446,869,2212,3.4648829431438126,8.745979724313198,3109,National Defense
1998,50,War and National Defense,4.696066379840197,8,361.55555555555554,915,2307,3.4350580781415,8.497102504546966,3254,National Defense
1999,50,War and National Defense,4.6766126740551295,8,391.0,1028,2490,3.4188532555879494,8.488313165054981,3519,National Defense
2000,50,War and National Defense,4.703884813909264,8,409.0,1082,2594,3.3854645814167434,8.476072070272682,3681,National Defense
2001,50,War and National Defense,4.706104808211777,8,411.3333333333333,1093,2610,3.389194139194139,8.508784332273285,3702,National Defense
2002,50,War and National Defense,4.717792902284881,8,457.1111111111111,1244,2901,3.390766694146744,8.84977459767037,4114,National Defense
2003,50,War and National Defense,4.717792902284881,8,457.1111111111111,1244,2901,3.390766694146744,8.84977459767037,4114,National Defense
2004,50,War and National Defense,4.990033756630766,8,691.2222222222222,1922,4368,3.35671883432272,7.586189341885088,6221,National Defense
2005,50,War and National Defense,4.995999359897584,8,694.3333333333334,1921,4388,3.3573347662547017,7.598802998624749,6249,National Defense
2006,50,War and National Defense,4.999685929648241,8,707.5555555555555,1965,4480,3.3723516949152543,7.610824554276818,6368,National Defense
2007,50,War and National Defense,4.988744989207524,8,720.6666666666666,2012,4563,3.372334893395736,7.639837866005195,6486,National Defense
2008,50,War and National Defense,5.008339324227174,8,772.7777777777778,2186,4887,3.362669245647969,7.441004867390523,6955,National Defense
2009,50,War and National Defense,5.021394162652309,8,784.2222222222222,2213,4963,3.3684964200477325,7.442253347838938,7058,National Defense
2010,50,War and National Defense,5.055519182925233,8,848.5555555555555,2407,5370,3.368328187031319,7.419252740992094,7637,National Defense
2011,50,War and National Defense,5.063529106702969,8,857.0,2429,5421,3.364746945898778,7.418443086050865,7713,National Defense
2012,50,War and National Defense,5.060558804418454,8,855.0,2422,5405,3.359825327510917,7.477512633244975,7695,National Defense
2013,50,War and National Defense,4.90935148692225,8,930.3333333333334,2605,5922,3.415748674010608,10.70149004536218,8373,National Defense
2014,50,War and National Defense,4.911678995740865,8,991.3333333333334,2815,6302,3.4049618320610686,10.749364693199038,8922,National Defense
2015,50,War and National Defense,4.8293969645321,9,1232.1,3703,8779,3.4782608695652173,10.665111825791962,12321,National Defense
2016,50,War and National Defense,4.827897965773329,9,1238.8,3717,8821,3.4726661059714043,10.622675902812114,12388,National Defense
2017,50,War and National Defense,4.835632921546607,9,1246.6,3755,8866,3.4625,10.71192708333342,12466,National Defense
2018,50,War and National Defense,4.724655117099776,8,1385.3333333333333,4132,8858,3.4534626038781164,11.223457539460282,12468,National Defense
2019,50,War and National Defense,4.755150262128037,8,1504.7777777777778,4540,9619,3.451070336391437,11.027422401780877,13543,National Defense
2020,50,War and National Defense,4.957803468208093,9,1384.0,4215,9798,3.4238000989609105,10.279324698288628,13840,National Defense
2021,50,War and National Defense,4.973040261772656,9,1405.8,4271,9959,3.4293730178092217,10.260137469786596,14058,National Defense
2022,50,War and National Defense,4.992635243706481,9,1493.6,4576,10578,3.427030748049564,10.366749834300109,14936,National Defense
2023,50,War and National Defense,4.989751572938964,9,1541.7,4750,10921,3.4288256227758005,10.426873709806047,15417,National Defense
