Citing,Cited,Year,Weight,Citing Title,Cited Title,Citing Word Count,Cited Word Count,Citing/Word Counts,Cited/Word Counts,Citing Group,Cited Group
42,2,2022,415,The Public Health and Welfare,The Congress,8302275,590589,4.998629893613497e-05,0.0007026883331724,Society,Government Structure
42,5,2022,2015,The Public Health and Welfare,Government Organization and Employees,8302275,1267646,0.0002427045598947,0.0015895604924403,Society,Government Structure
42,6,2022,408,The Public Health and Welfare,Domestic security,8302275,413451,4.9143156544441134e-05,0.0009868158500039,Society,National Defense
42,8,2022,147,The Public Health and Welfare,Aliens and National and Citizenship,8302275,587682,1.7705990225570704e-05,0.0002501352772417,Society,Society
42,12,2022,521,The Public Health and Welfare,Banks and Banking,8302275,1835191,6.275388372464174e-05,0.0002838941559761,Society,Economy
42,26,2022,931,The Public Health and Welfare,Internal Revenue Code,8302275,4001376,0.0001121379380952,0.0002326699615332,Society,Economy
42,31,2022,598,The Public Health and Welfare,Money and Finance,8302275,553778,7.202845003327402e-05,0.001079855104392,Society,Economy
42,34,2022,775,The Public Health and Welfare,Crime control and law enforcement,8302275,569557,9.334790765181831e-05,0.00136070665447,Society,Society
42,40,2022,409,The Public Health and Welfare,"Public Buildings, Property, and Works",8302275,239311,4.926360545754025e-05,0.0017090731307796,Society,Economy
42,7,2022,360,The Public Health and Welfare,Agriculture,8302275,1994475,4.336160871568335e-05,0.0001804986274583,Society,Society
42,15,2022,586,The Public Health and Welfare,Commerce and Trade,8302275,2293025,7.058306307608457e-05,0.0002555576149409,Society,Economy
42,16,2022,257,The Public Health and Welfare,Conservation,8302275,2376133,3.0955370666473946e-05,0.0001081589288141,Society,Society
42,20,2022,884,The Public Health and Welfare,Education,8302275,1548420,0.0001064768391796,0.0005709045349452,Society,Society
42,21,2022,359,The Public Health and Welfare,Food and Drugs,8302275,938407,4.324115980258423e-05,0.0003825632161737,Society,Society
42,25,2022,376,The Public Health and Welfare,Indians,8302275,664076,4.528879132526928e-05,0.0005662002541877,Society,Society
42,29,2022,629,The Public Health and Welfare,Labor,8302275,877490,7.576236633934674e-05,0.000716817285667,Society,Society
42,33,2022,230,The Public Health and Welfare,Navigation and Navigable Waters,8302275,885239,2.770325001279769e-05,0.0002598168404238,Society,Economy
42,45,2022,232,The Public Health and Welfare,Railroads,8302275,271838,2.7944147838995937e-05,0.0008534494809408,Society,Economy
13,42,2022,48,Census,The Public Health and Welfare,37234,8302275,0.0012891443304506,5.78154782875778e-06,Government Structure,Society
14,10,2022,227,Coast Guard,Armed Forces,204849,3409584,0.0011081333079487,6.657703696404018e-05,National Defense,National Defense
17,47,2022,55,Copyrights,Telecommunications,246280,436954,0.0002233230469384,0.000125871373188,Society,Economy
47,5,2022,123,Telecommunications,Government Organization and Employees,436954,1267646,0.0002814941618568,9.703024345913608e-05,Economy,Government Structure
47,17,2022,91,Telecommunications,Copyrights,436954,246280,0.0002082599083656,0.0003694981322072,Economy,Society
22,3,2022,128,Foreign Relations and Intercourse,The President,2012182,71065,6.361253604296231e-05,0.0018011679448392,National Defense,Government Structure
22,5,2022,1138,Foreign Relations and Intercourse,Government Organization and Employees,2012182,1267646,0.0005655552032569,0.0008977269679389,National Defense,Government Structure
22,8,2022,190,Foreign Relations and Intercourse,Aliens and National and Citizenship,2012182,587682,9.44248581887722e-05,0.0003233040998363,National Defense,Society
22,50,2022,510,Foreign Relations and Intercourse,War and National Defense,2012182,1060315,0.0002534561982961,0.0004809891400197,National Defense,National Defense
50,5,2022,692,War and National Defense,Government Organization and Employees,1060315,1267646,0.0006526362448894,0.0005458937274286,National Defense,Government Structure
50,10,2022,582,War and National Defense,Armed Forces,1060315,3409584,0.0005488934891989,0.0001706953106302,National Defense,National Defense
23,49,2022,312,Highways,Transportation,463321,1537560,0.0006733992199792,0.0002029189104815,Economy,Economy
49,5,2022,505,Transportation,Government Organization and Employees,1537560,1267646,0.0003284424672858,0.00039837620282,Economy,Government Structure
49,14,2022,200,Transportation,Coast Guard,1537560,204849,0.0001300762246676,0.0009763289056817,Economy,National Defense
49,23,2022,371,Transportation,Highways,1537560,463321,0.0002412913967585,0.0008007407391419,Economy,Economy
26,11,2022,206,Internal Revenue Code,Bankruptcy,4001376,351189,5.148229009220828e-05,0.0005865787368055,Economy,Economy
26,29,2022,426,Internal Revenue Code,Labor,4001376,877490,0.0001064633765984,0.0004854756179557,Economy,Society
26,42,2022,771,Internal Revenue Code,The Public Health and Welfare,4001376,8302275,0.0001926837168014,9.286611199942184e-05,Economy,Society
29,5,2022,352,Labor,Government Organization and Employees,877490,1267646,0.0004011441725831,0.000277680046322,Society,Government Structure
29,26,2022,922,Labor,Internal Revenue Code,877490,4001376,0.0010507242247774,0.000230420735267,Society,Economy
29,42,2022,344,Labor,The Public Health and Welfare,877490,8302275,0.0003920272595699,4.143442610609743e-05,Society,Society
19,6,2022,532,Customs Duties,Domestic security,1094294,413451,0.0004861581988021,0.0012867304710836,Economy,National Defense
31,5,2022,309,Money and Finance,Government Organization and Employees,553778,1267646,0.0005579853298614,0.0002437589042997,Economy,Government Structure
34,42,2022,919,Crime control and law enforcement,The Public Health and Welfare,569557,8302275,0.0016135347296231,0.000110692551138,Society,Society
36,5,2022,79,Patriotic Societies and Observances,Government Organization and Employees,258754,1267646,0.0003053092899046,6.232023766887601e-05,Government Structure,Government Structure
41,5,2022,89,Public Contracts,Government Organization and Employees,180464,1267646,0.0004931731536483,7.020887534848057e-05,Economy,Government Structure
7,5,2022,613,Agriculture,Government Organization and Employees,1994475,1267646,0.0003073490517554,0.0004835734897597,Society,Government Structure
7,16,2022,262,Agriculture,Conservation,1994475,2376133,0.0001313628899835,0.0001102631881296,Society,Society
16,5,2022,881,Conservation,Government Organization and Employees,2376133,1267646,0.0003707704913824,0.0006949889795731,Society,Government Structure
16,7,2022,348,Conservation,Agriculture,2376133,1994475,0.0001464564483553,0.000174482006543,Society,Society
16,43,2022,392,Conservation,Public Lands,2376133,608988,0.0001649739303313,0.0006436908444829,Society,Economy
20,5,2022,437,Education,Government Organization and Employees,1548420,1267646,0.0002822231694243,0.0003447334665987,Society,Government Structure
20,42,2022,401,Education,The Public Health and Welfare,1548420,8302275,0.0002589736634763,4.830001415274729e-05,Society,Society
21,5,2022,258,Food and Drugs,Government Organization and Employees,938407,1267646,0.0002749340105092,0.0002035268521337,Society,Government Structure
21,42,2022,498,Food and Drugs,The Public Health and Welfare,938407,8302275,0.0005306865784249,5.998355872336197e-05,Society,Society
25,5,2022,350,Indians,Government Organization and Employees,664076,1267646,0.0005270481089513,0.0002761023187861,Society,Government Structure
25,42,2022,277,Indians,The Public Health and Welfare,664076,8302275,0.0004171209319415,3.3364348928456354e-05,Society,Society
45,49,2022,401,Railroads,Transportation,271838,1537560,0.0014751432838675,0.0002608028304586,Economy,Economy
43,16,2022,221,Public Lands,Conservation,608988,2376133,0.000362897134262,9.300826174292432e-05,Economy,Society
43,48,2022,130,Public Lands,Territories and Insular Possessions,608988,365695,0.0002134689025071,0.0003554874964109,Economy,National Defense
1,44,2023,13,General Provisions,Public Printing and Documents,19125,195556,0.0006797385620915,6.647712164290535e-05,Government Structure,Government Structure
44,5,2023,185,Public Printing and Documents,Government Organization and Employees,195556,1282063,0.0009460205772259,0.00014429868111,Government Structure,Government Structure
44,40,2023,85,Public Printing and Documents,"Public Buildings, Property, and Works",195556,240318,0.0004346581030497,0.0003536980167944,Government Structure,Economy
2,5,2023,528,The Congress,Government Organization and Employees,592600,1282063,0.0008909888626392,0.0004118362358168,Government Structure,Government Structure
2,40,2023,389,The Congress,"Public Buildings, Property, and Works",592600,240318,0.0006564292946338,0.0016186885709767,Government Structure,Economy
5,39,2023,91,Government Organization and Employees,Postal Service,1282063,124973,7.097935124872959e-05,0.0007281572819729,Government Structure,Economy
40,5,2023,117,"Public Buildings, Property, and Works",Government Organization and Employees,240318,1282063,0.0004868549172346,9.125916589122376e-05,Economy,Government Structure
3,5,2023,110,The President,Government Organization and Employees,71108,1282063,0.0015469426787421,8.579921579516763e-05,Government Structure,Government Structure
39,5,2023,118,Postal Service,Government Organization and Employees,124973,1282063,0.0009442039480527,9.203915876208892e-05,Economy,Government Structure
6,5,2023,200,Domestic security,Government Organization and Employees,415846,1282063,0.0004809472737503,0.000155998574173,National Defense,Government Structure
7,5,2023,613,Agriculture,Government Organization and Employees,1999060,1282063,0.0003066441227376,0.0004781356298403,Society,Government Structure
7,16,2023,263,Agriculture,Conservation,1999060,2377813,0.000131561834062,0.0001106058382219,Society,Society
16,5,2023,881,Conservation,Government Organization and Employees,2377813,1282063,0.0003705085303175,0.0006871737192322,Society,Government Structure
16,7,2023,351,Conservation,Agriculture,2377813,1999060,0.0001476146358018,0.0001755825237861,Society,Society
16,43,2023,392,Conservation,Public Lands,2377813,608988,0.000164857371038,0.0006436908444829,Society,Economy
8,18,2023,162,Aliens and National and Citizenship,Crimes and Criminal Procedure,588132,893145,0.0002754483687335,0.0001813815225971,Society,Society
18,28,2023,356,Crimes and Criminal Procedure,Judiciary and Judicial Procedure,893145,637393,0.0003985914941023,0.0005585251171569,Society,Society
18,39,2023,87,Crimes and Criminal Procedure,Postal Service,893145,124973,9.740859546882086e-05,0.0006961503684795,Society,Economy
10,5,2023,700,Armed Forces,Government Organization and Employees,3526676,1282063,0.0001984871873685,0.0005459950096056,National Defense,Government Structure
10,32,2023,144,Armed Forces,National Guard,3526676,55043,4.083164997294904e-05,0.0026161364751194,National Defense,National Defense
10,37,2023,429,Armed Forces,Pay and Allowances of the Uniformed Services,3526676,241989,0.0001216442905444,0.0017728078549024,National Defense,National Defense
10,38,2023,286,Armed Forces,Veterans Benefits,3526676,1289741,8.109619369627377e-05,0.0002217499482454,National Defense,National Defense
32,10,2023,84,National Guard,Armed Forces,55043,3526676,0.0015260796104863,2.3818462484220267e-05,National Defense,National Defense
37,10,2023,419,Pay and Allowances of the Uniformed Services,Armed Forces,241989,3526676,0.0017314836624805,0.0001188087592962,National Defense,National Defense
38,5,2023,436,Veterans Benefits,Government Organization and Employees,1289741,1282063,0.0003380523686538,0.0003400768916972,National Defense,Government Structure
38,10,2023,460,Veterans Benefits,Armed Forces,1289741,3526676,0.0003566607559192,0.0001304344374135,National Defense,National Defense
11,28,2023,150,Bankruptcy,Judiciary and Judicial Procedure,351236,637393,0.0004270632850846,0.0002353336167796,Economy,Society
28,5,2023,468,Judiciary and Judicial Procedure,Government Organization and Employees,637393,1282063,0.0007342408843523,0.0003650366635648,Society,Government Structure
28,11,2023,339,Judiciary and Judicial Procedure,Bankruptcy,637393,351236,0.0005318539739218,0.0009651630242913,Society,Economy
28,19,2023,134,Judiciary and Judicial Procedure,Customs Duties,637393,1096246,0.0002102313643231,0.0001222353376888,Society,Economy
12,1,2023,86,Banks and Banking,General Provisions,1835260,19125,4.6859845471486326e-05,0.0044967320261437,Economy,Government Structure
12,15,2023,524,Banks and Banking,Commerce and Trade,1835260,2314967,0.0002855181282216,0.0002263531186405,Economy,Economy
12,42,2023,643,Banks and Banking,The Public Health and Welfare,1835260,8324644,0.0003503590771879,7.724054025613587e-05,Economy,Society
15,5,2023,1002,Commerce and Trade,Government Organization and Employees,2314967,1282063,0.00043283554366,0.0007815528566068,Economy,Government Structure
15,12,2023,667,Commerce and Trade,Banks and Banking,2314967,1835260,0.0002881250575062,0.000363436243366,Economy,Economy
15,13,2023,36,Commerce and Trade,Census,2314967,37232,1.555097761652758e-05,0.0009669101847872,Economy,Government Structure
15,17,2023,95,Commerce and Trade,Copyrights,2314967,246276,4.103730204361445e-05,0.000385746073511,Economy,Society
